Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Male,0.01222338,0.01586562,1.012298391,0.981303749,1.044272,-0.1663687,0.1437712,0.983500758,0.956173377,1.011609,0.004602527,0.001868861,1.060682263,1.012098968,1.111598,9.11373E-05,0.001984389,1.000592568,0.975613551,1.026211
Age 60+All,0.009599702,0.009558572,1.009645927,0.990906499,1.028740,0.11688302,0.08391926,1.011756877,0.995251437,1.028536,-0.001362507,0.001141515,0.982711109,0.954967073,1.011261,0.001871394,0.001180286,1.012238344,0.99713134,1.027574
Age 60+ Female,0.01781895,0.01255244,1.017978655,0.993239126,1.043334,0.1423025,0.1096391,1.014331982,0.992767269,1.036365,-0.002022659,0.001501119,0.974442238,0.938427095,1.011840,0.0021932,0.001549257,1.014357899,0.994533263,1.034578
Age 60+ Male,2.77323E-05,0.01362634,1.000027733,0.97367287,1.027096,0.08737629,0.12036594,1.008775914,0.985255683,1.032858,-0.000615003,0.001624402,0.992158867,0.952538226,1.033428,0.001508303,0.001683909,1.009852186,0.988418556,1.031751
All: LAG 12,0.017288876,0.007047232,1.017439194,1.003482351,1.031590,0.05433723,0.06227004,1.005448512,0.993251668,1.017795,0.000693766,0.000834254,1.008919746,0.988022741,1.030259,0.002583654,0.000874435,1.016935559,1.005669466,1.028328
Female,0.023695723,0.009153355,1.023978697,1.00577174,1.042515,0.04803206,0.08076763,1.00481476,0.989033328,1.020848,0.000189569,0.001082349,1.002429424,0.975575719,1.030022,0.003519008,0.001135936,1.023137158,1.008437121,1.038051
Male,0.009300678,0.010127665,1.009344064,0.989505906,1.029580,0.06297434,0.08958318,1.006317305,0.988802297,1.024143,0.001335807,0.001199663,1.017245343,0.987085304,1.048327,0.001409362,0.001256987,1.009202942,0.993170268,1.025494
Warm All,0.011064901,0.006664589,1.011126343,0.998004301,1.024421,-0.08827248,0.07967137,0.991211598,0.975853471,1.006811,0.002294858,0.000757513,1.029809863,1.010423664,1.049568,0.001450832,0.000927398,1.009475012,0.997618195,1.021473
Warm Female,0.020595995,0.008784433,1.020809556,1.00338422,1.038538,-0.05271943,0.10528943,0.994741929,0.974424078,1.015483,0.002198018,0.000996902,1.028534147,1.003129239,1.054582,0.002786056,0.001224342,1.018274333,1.002514403,1.034282
Warm Male,-0.000938707,0.009471324,0.999061733,0.980686441,1.017781,-0.133908,0.1128803,0.986698458,0.965107931,1.008772,0.002427808,0.001080591,1.03156384,1.003973951,1.059912,-0.000202551,0.001315328,0.998684283,0.982088493,1.015561
Cold All,0.024994929,0.007542934,1.025309921,1.010263087,1.040581,0.10717764,0.05260187,1.010775405,1.000407881,1.021250,-0.001391061,0.000952642,0.982352002,0.959152252,1.006113,0.003388254,0.000825955,1.022267962,1.01156737,1.033082
Cold Female,0.02892484,0.009646291,1.029347226,1.010068459,1.048994,0.08267299,0.06705862,1.008301567,0.995135679,1.021642,-0.002675736,0.001215447,0.966330452,0.937308738,0.996251,0.004120177,0.001055053,1.027142988,1.013429147,1.041042
Cold Male,0.02013005,0.01097452,1.020334026,0.998620943,1.042519,0.13867641,0.0767435,1.013964243,0.998826604,1.029331,0.000246168,0.001387182,1.00315592,0.968844968,1.038682,0.002450563,0.001204501,1.016056197,1.000583487,1.031768
Age 0-10 All,0.03043085,0.02798714,1.030898601,0.975871907,1.089028,0.43819334,0.2369536,1.044793579,0.997379867,1.094461,-0.00212315,0.003345482,0.973189634,0.894842304,1.058397,0.002623858,0.003425288,1.017201345,0.973767128,1.062573
Age 0-10 Female,0.03505169,0.03899583,1.035673241,0.959464333,1.117935,0.03078869,0.32348836,1.003083614,0.941458651,1.068742,-0.002166261,0.004617452,0.972652755,0.866259487,1.092113,0.007355369,0.004740988,1.048971225,0.987488637,1.114282
Age 0-10 Male,0.02692996,0.03607201,1.027295848,0.957172953,1.102556,0.75657878,0.31205249,1.0785935,1.014601161,1.146622,-0.00182495,0.004338783,0.976911358,0.876156328,1.089253,-0.001030431,0.004439278,0.993324579,0.938704822,1.051122
Age 11-60 All,0.02446296,0.0102266,1.024764633,1.004428601,1.045512,-0.004329954,0.091682539,0.999567098,0.981765524,1.017691,0.003218941,0.00120828,1.042063044,1.010948618,1.074135,0.003351489,0.001273292,1.022023697,1.00557844,1.038738
Age 11-60 Female,0.037868345,0.013187233,1.038594488,1.012093915,1.065789,0.04407426,0.11735228,1.004417153,0.981578174,1.027788,0.002692245,0.00155853,1.035061387,0.995371082,1.076334,0.004937916,0.00163934,1.032617101,1.011274344,1.054410
Age 11-60 Male,0.004952236,0.01577977,1.004964519,0.974358364,1.036532,-0.07679355,0.14294438,0.992350056,0.964933151,1.020546,0.003998965,0.001865428,1.052519435,1.004396531,1.102948,0.001027141,0.001970274,1.006698753,0.981743826,1.032288
Age 60+All,0.010153013,0.009616855,1.01020473,0.991341678,1.029427,0.05902954,0.08430187,1.005920411,0.989435983,1.022679,-0.001065323,0.00113719,0.986456417,0.958710663,1.015005,0.001958119,0.001192205,1.012809116,0.997542107,1.028310
Age 60+ Female,0.01030607,0.01263226,1.01035936,0.985650786,1.035687,0.05105404,0.11111284,1.005118459,0.983465508,1.027248,-0.001814749,0.001492123,0.977038924,0.941140192,1.014307,0.001974118,0.001569018,1.012914447,0.992868032,1.033366
Age 60+ Male,0.01006324,0.01369693,1.010114045,0.983357303,1.037599,0.06887792,0.11955696,1.006911567,0.983590751,1.030785,-0.000178743,0.001621257,0.997714704,0.957947775,1.039132,0.001938749,0.001694434,1.012681607,0.991055026,1.034780
All: LAG 13,0.003906509,0.00702746,1.003914149,0.99018121,1.017838,0.003619046,0.062694665,1.00036197,0.988144586,1.012730,0.000602321,0.000841772,1.00773951,0.986680846,1.029248,0.001164981,0.000870024,1.007601117,0.996494432,1.018832
Female,3.05859E-05,0.009129409,1.000030586,0.982295543,1.018086,-0.07757584,0.08141602,0.992272428,0.97656387,1.008234,0.00057466,0.001090579,1.007382769,0.980193972,1.035326,0.000747032,0.001130132,1.004867515,0.990503209,1.019440
Male,0.008831806,0.010089162,1.008870921,0.989116705,1.029020,0.10723719,0.09003621,1.010781424,0.993100533,1.028777,0.000637602,0.001212743,1.008194696,0.977982031,1.039341,0.001698412,0.001249627,1.01110084,0.995131321,1.027327
Warm All,-0.000178473,0.006666794,0.999821543,0.986841946,1.012972,-0.1072533,0.07933235,0.989331981,0.9740677,1.004835,0.001651057,0.000772711,1.021358424,1.001749277,1.041351,0.000631492,0.000919141,1.004113134,0.992423686,1.015940
Warm Female,-0.003920302,0.008792557,0.996087372,0.979068457,1.013402,-0.2049132,0.10457446,0.9797172,0.95984073,1.000005,0.001144318,0.001016772,1.014755067,0.989197268,1.040973,-0.000586823,0.001216823,0.996192917,0.980868703,1.011757
Warm Male,0.004439154,0.00944703,1.004449022,0.986021593,1.023221,0.01632927,0.1125038,1.001634261,0.979789214,1.023966,0.002278378,0.001099053,1.02959265,1.001591462,1.058377,0.002156959,0.00129602,1.014118978,0.997512039,1.031002
Cold All,0.010816658,0.007514948,1.01087537,0.996095004,1.025875,0.05694825,0.05342867,1.005711071,0.995234198,1.016298,-0.000951468,0.000952642,0.987895073,0.96456441,1.011790,0.001612692,0.00082779,1.010537631,0.999936457,1.021251
Cold Female,0.008560285,0.009592538,1.008597029,0.989811172,1.027739,-0.0125606,0.06808793,0.998744729,0.985504788,1.012163,-0.000429761,0.001212397,0.994514167,0.964719842,1.025229,0.001966042,0.001051917,1.012861277,0.999378044,1.026526
Cold Male,0.01437989,0.01091515,1.014483778,0.993010735,1.036421,0.14852661,0.07772063,1.01496351,0.99961949,1.030543,-0.00157472,0.001388358,0.980045367,0.94649694,1.014783,0.001225191,0.001209627,1.007995536,0.992580753,1.023650
Age 0-10 All,0.074022972,0.027593508,1.076831542,1.02013982,1.136674,0.2523835,0.2376282,1.025559534,0.978889241,1.074455,0.002831797,0.003322164,1.036911934,0.953992519,1.127039,0.006438709,0.003348754,1.042739734,0.999188812,1.088189
Age 0-10 Female,0.03982799,0.0385653,1.04063176,0.964871837,1.122340,-0.1249481,0.3226731,0.987582926,0.92705838,1.052059,0.00378609,0.004587544,1.049655434,0.935540958,1.177689,0.002191419,0.004720538,1.014346156,0.955141836,1.077220
Age 0-10 Male,0.10062996,0.035541509,1.105867351,1.031453118,1.185650,0.58413141,0.31379215,1.060152898,0.996914649,1.127403,0.002060659,0.004307979,1.026727372,0.921546408,1.143913,0.009605139,0.004286226,1.06442357,1.007857594,1.124164
Age 11-60 All,0.006735866,0.01022153,1.006758603,0.986789699,1.027132,-0.02267115,0.09240285,0.997735453,0.979828156,1.015970,0.001485458,0.001222525,1.019195777,0.988410833,1.050940,0.001773407,0.001266027,1.011593839,0.995408535,1.028042
Age 11-60 Female,0.01340092,0.01319081,1.013491115,0.987624151,1.040036,-0.02160746,0.11902453,0.997841587,0.974832562,1.021394,0.001130375,0.001577501,1.01457398,0.975205028,1.055532,0.002388297,0.001629492,1.015645053,0.994777885,1.036950
Age 11-60 Male,-0.002885906,0.015741527,0.997118254,0.966823524,1.028362,-0.02457329,0.14268131,0.997545688,0.970035252,1.025836,0.001993024,0.001883285,1.02583889,0.978497402,1.075471,0.000871627,0.001957855,1.005681653,0.980907127,1.031082
Age 60+All,-0.005459615,0.009579057,0.994555262,0.976056732,1.013404,-0.0026884,0.08486427,0.999731196,0.983239804,1.016499,-0.000336396,0.00114819,0.995703392,0.967430537,1.024803,0.000118908,0.001188324,1.000773199,0.985736357,1.016039
Age 60+ Female,-0.01481806,0.01256526,0.985291187,0.961321893,1.009858,-0.1208966,0.1115616,0.987983126,0.966614292,1.009824,-0.000193559,0.001500534,0.997525508,0.960671307,1.035794,-0.000809301,0.001560093,0.994753353,0.975177232,1.014722
Age 60+ Male,0.005745655,0.013657507,1.005762193,0.979196385,1.033049,0.1397839,0.1207171,1.014076545,0.99036456,1.038356,-0.000535624,0.00164478,0.99316746,0.953019197,1.035007,0.001236762,0.001692922,1.008071352,0.986562231,1.030049
All: LAG 14,-0.01448973,0.00701241,0.985614741,0.972160802,0.999255,-0.09549608,0.06317725,0.990495845,0.978306416,1.002837,0.000389509,0.000847943,1.004998165,0.983844457,1.026607,-0.000902265,0.000866395,0.994152443,0.983239458,1.005187
Female,-0.016551056,0.009083475,0.98358516,0.966228754,1.001253,-0.17671724,0.08204448,0.982483505,0.966810817,0.998410,0.000912198,0.001105126,1.01174457,0.984078853,1.040188,-0.00170702,0.001121845,0.988965699,0.974931628,1.003202
Male,-0.01171272,0.01011715,0.988355607,0.968949936,1.008150,0.00784577,0.09080459,1.000784885,0.983130783,1.018756,-0.000246443,0.001213103,0.9968505,0.966969042,1.027655,0.000148523,0.00125019,1.000965865,0.985149353,1.017036
Warm All,-0.015137417,0.006686536,0.984976578,0.972152078,0.997970,-0.256744524,0.078601768,0.974652334,0.959751964,0.989784,0.000367247,0.000784703,1.004711833,0.985125879,1.024687,-0.001528606,0.000916378,0.99011326,0.978621248,1.001740
Warm Female,-0.014783668,0.008827297,0.985325074,0.968424098,1.002521,-0.316772917,0.103844986,0.968819178,0.949299525,0.988740,0.00060812,0.001039449,1.007814313,0.981872549,1.034441,-0.002810527,0.001211852,0.981897431,0.966854346,0.997175
Warm Male,-0.01557639,0.00950228,0.984544295,0.96637738,1.003053,-0.1825432,0.1117096,0.981911281,0.960645906,1.003647,8.59075E-05,0.001109432,1.001100221,0.973620372,1.029356,9.26967E-05,0.001298859,1.00060271,0.984181513,1.017298
Cold All,-0.013477805,0.007448188,0.986612614,0.972314222,1.001121,-0.01888491,0.05422688,0.998113291,0.987561052,1.008778,0.000451298,0.000949005,1.005793326,0.982129576,1.030027,-0.000354232,0.000824331,0.997700143,0.987277141,1.008233
Cold Female,-0.018384175,0.009465102,0.981783783,0.96373803,1.000167,-0.10369211,0.06919031,0.989684364,0.976353552,1.003197,0.001110721,0.001216785,1.014318774,0.983822806,1.045760,-0.000792179,0.001044633,0.994864073,0.981711519,1.008193
Cold Male,-0.007033907,0.010902295,0.992990773,0.971997151,1.014438,0.08916371,0.07890116,1.00895624,0.993473137,1.024681,-0.000360003,0.001373021,0.995402564,0.961698398,1.030288,0.000238125,0.001210613,1.001549011,0.986220423,1.017116
Age 0-10 All,0.01258536,0.02799522,1.012664889,0.958596282,1.069783,-0.03052837,0.23934843,0.996951818,0.951262595,1.044835,-0.001442014,0.003324169,0.981711522,0.903160924,1.067094,0.001700136,0.003391213,1.011112171,0.968358248,1.055754
Age 0-10 Female,-0.08169422,0.03896022,0.921553708,0.853801753,0.994682,-0.79760076,0.33642196,0.923337851,0.864418044,0.986274,-0.002208981,0.004681597,0.972121039,0.864393769,1.093274,-0.00909563,0.004785354,0.942592148,0.886843274,1.001846
Age 0-10 Male,0.08884233,0.03627631,1.092908324,1.017899064,1.173445,0.5643873,0.30690821,1.058061785,0.996291614,1.123662,-0.000800681,0.004252886,0.989803617,0.889634003,1.101252,0.01033693,0.004387773,1.069498712,1.011353787,1.130987
Age 11-60 All,-0.001348082,0.01022064,0.998652826,0.978846407,1.018860,0.02285923,0.0925294,1.002288538,0.984275108,1.020632,0.000794627,0.00123349,1.010223123,0.979439721,1.041974,-8.0317E-05,0.001261995,0.999478076,0.983537142,1.015677
Age 11-60 Female,0.002944959,0.013180067,1.0029493,0.97737197,1.029196,-0.008308612,0.118866196,0.999169484,0.976160133,1.022721,0.001248049,0.001599748,1.01610331,0.976130053,1.057714,-0.000143821,0.001621952,0.999065603,0.97863307,1.019925
Age 11-60 Male,-0.007283693,0.015762536,0.992742769,0.96254134,1.023892,0.0703439,0.1435545,1.007059189,0.979118803,1.035797,0.000214622,0.001886979,1.00275094,0.956386299,1.051363,1.96025E-05,0.001956455,1.000127424,0.97550712,1.025369
Age 60+All,-0.027646077,0.009539322,0.972732578,0.954714298,0.991091,-0.19490766,0.08604818,0.980697951,0.964296741,0.997378,0.000234985,0.00115713,1.00301233,0.974313398,1.032557,-0.001815604,0.0011814,0.988267938,0.97350486,1.003255
Age 60+ Female,-0.02833568,0.0124578,0.97206201,0.948614322,0.996089,-0.26953745,0.11309508,0.973406265,0.952066512,0.995224,0.000849372,0.001519939,1.010931274,0.973107935,1.050225,-0.002474037,0.001544776,0.984047372,0.964870207,1.003606
Age 60+ Male,-0.02680798,0.01370179,0.973548164,0.947750982,1.000048,-0.1063978,0.1225921,0.989416622,0.965926213,1.013478,-0.000507599,0.001649071,0.993523793,0.953258514,1.035490,-0.001009893,0.00169325,0.993457193,0.97225583,1.015121
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,0.01954765,0.004699768,1.029755582,1.01562497,1.044083,0.004034042,0.000819796,1.036137202,1.021589485,1.050892,0.000512108,0.000539346,1.009777545,0.989698258,1.030264,0.007956242,0.004320431,1.009593213,0.999386025,1.019905
Female,0.018248705,0.006100207,1.027751142,1.009483132,1.046350,0.003615808,0.00106776,1.032330754,1.013492609,1.051519,0.000670596,0.00069905,1.012822831,0.986796628,1.039535,0.011721855,0.005591074,1.014165621,1.00091644,1.027590
Male,0.02121119,0.006774702,1.03232835,1.011970238,1.053096,0.004564543,0.001177497,1.040985623,1.020056997,1.062344,0.000307187,0.000777716,1.005853619,0.977139753,1.035411,0.003063285,0.006244579,1.003682707,0.989049095,1.018533
Warm All,0.02222727,0.004398934,1.033902942,1.020617707,1.047361,0.005783911,0.000959372,1.052216,1.034947986,1.069772,0.001133818,0.000432257,1.021776264,1.005460161,1.038357,0.01499425,0.005106941,1.018155951,1.0059995,1.030459
Warm Female,0.020819696,0.005811092,1.031722303,1.014245446,1.049500,0.005307139,0.001270197,1.047810578,1.025104404,1.071020,0.001125371,0.000570444,1.021612289,1.000138722,1.043547,0.02839436,0.006665398,1.034660374,1.018566469,1.051009
Warm Male,0.024016846,0.006248166,1.036682042,1.017812443,1.055901,0.006383453,0.001360391,1.05778213,1.033251228,1.082895,0.001145861,0.000613618,1.022010084,0.998920826,1.045633,-0.002584151,0.007345015,0.996903822,0.979829741,1.014275
Cold All,0.017107675,0.005120203,1.025993604,1.010664583,1.041555,0.003147737,0.000729064,1.0280873,1.015240153,1.041097,-0.001700661,0.000833041,0.96820391,0.938628961,0.998711,0.004727113,0.003809664,1.005688655,0.996717605,1.014740
Cold Female,0.01696603,0.0065318,1.025775637,1.006265097,1.045664,0.002874835,0.000933493,1.025621267,1.009240088,1.042268,-0.00078075,0.001062299,0.985275239,0.947058662,1.025034,0.003396763,0.004869962,1.004084434,0.992649116,1.015651
Cold Male,0.01735825,0.007494534,1.026379309,1.00401147,1.049245,0.003503137,0.001063131,1.031307697,1.012569057,1.050393,-0.00288115,0.001219612,0.946729515,0.904692474,0.990720,0.006296841,0.005559311,1.007584829,0.994495913,1.020846
Age 0-10 All,0.02244967,0.01881421,1.034247909,0.978593177,1.093068,0.00424142,0.003231454,1.038029803,0.981756836,1.097528,0.000891248,0.002181215,1.017077904,0.937728567,1.103142,0.0206475,0.01695553,1.025086501,0.985011063,1.066792
Age 0-10 Female,0.03034127,0.02579085,1.046563464,0.970141643,1.129005,0.005782978,0.0044448,1.052207361,0.974555603,1.136046,0.001281512,0.003007392,1.024647579,0.91608461,1.146076,0.03140662,0.0231563,1.038407141,0.983364254,1.096531
Age 0-10 Male,0.01636333,0.02452225,1.024848703,0.953562393,1.101464,0.002896383,0.004202331,1.025815771,0.954093471,1.102930,0.000786864,0.002829035,1.015062734,0.913563083,1.127839,0.01163894,0.02216386,1.014064718,0.962556348,1.068329
Age 11-60 All,0.012046965,0.006883784,1.018234706,0.997834471,1.039052,0.002408011,0.00120425,1.02141661,1.000419681,1.042854,0.000430646,0.000786283,1.008215836,0.979122101,1.038174,0.006260318,0.00633901,1.00754067,0.99263032,1.022675
Age 11-60 Female,0.012279719,0.008887597,1.018590265,0.992319689,1.045556,0.001906688,0.001555227,1.01692041,0.990004589,1.044568,0.001036958,0.001014956,1.019897571,0.982067968,1.059184,0.006004882,0.008179181,1.007231883,0.988040515,1.026796
Age 11-60 Male,0.01163484,0.01059532,1.017605441,0.98639541,1.049803,0.003142782,0.001852878,1.028042472,0.995707282,1.061428,-0.000473648,0.0012103,0.991041062,0.947364946,1.036731,0.006626648,0.009765697,1.007983679,0.98509525,1.031404
Age 60+All,0.02517466,0.006375148,1.038484034,1.019201069,1.058132,0.005288658,0.001111629,1.047640183,1.027744724,1.067921,0.000541364,0.00073266,1.010339006,0.983145333,1.038285,0.007953092,0.005858187,1.009589397,0.995774208,1.023596
Age 60+ Female,0.022302458,0.008353247,1.034019554,1.00893482,1.059728,0.004886776,0.001464416,1.043941683,1.017903765,1.070646,0.000309686,0.000958094,1.005901387,0.970644135,1.042439,0.015068566,0.007639802,1.018246753,1.000113471,1.036709
Age 60+ Male,0.028519779,0.009138334,1.043707908,1.016040252,1.072129,0.005740514,0.001584742,1.051814243,1.023453713,1.080961,0.000817383,0.001051265,1.015651506,0.976657925,1.056202,-0.000752234,0.008437492,0.999097726,0.979466089,1.019123
All: LAG 1,0.017130371,0.004745758,1.026028534,1.011812249,1.040445,0.00324694,0.000829564,1.028985198,1.014366983,1.043814,0.000776117,0.000547093,1.014855477,0.994388292,1.035744,0.01695076,0.004322821,1.020549198,1.010225564,1.030978
Female,0.018644436,0.006139029,1.028361392,1.009967254,1.047091,0.003454352,0.001073482,1.030865043,1.011953762,1.050130,0.000933164,0.000708738,1.017888233,0.991374133,1.045111,0.02215394,0.00557903,1.026941254,1.013553882,1.040505
Male,0.015257524,0.006845236,1.023150186,1.002765108,1.043950,0.002987036,0.001196489,1.026634439,1.00566486,1.048041,0.000586865,0.000786466,1.011212823,0.982025924,1.041267,0.01027261,0.006254075,1.012403424,0.997620383,1.027406
Warm All,0.013349085,0.004456523,1.020225445,1.006945458,1.033681,0.002542604,0.000973478,1.022627107,1.005599993,1.039943,0.00114695,0.000438563,1.022031231,1.005474885,1.038860,0.0202487,0.00504977,1.024596053,1.012498847,1.036838
Warm Female,0.017648655,0.005866931,1.026826505,1.009266879,1.044692,0.003187837,0.001279243,1.028450155,1.00600655,1.051394,0.001604239,0.000577945,1.030949836,1.008998137,1.053379,0.02587701,0.006631682,1.031539568,1.015574737,1.047755
Warm Male,0.008025979,0.006327359,1.012111729,0.993458026,1.031116,0.001746175,0.001385084,1.015485009,0.991512634,1.040037,0.000578315,0.000621817,1.011048577,0.987905266,1.034734,0.0131497,0.007201871,1.015904796,0.998841511,1.033260
Cold All,0.02148799,0.005148038,1.032757062,1.017243739,1.048507,0.003630452,0.000736782,1.032463793,1.019426246,1.045668,-0.000926589,0.000841711,0.982548884,0.952228265,1.013835,0.01531766,0.003843197,1.018551166,1.009385765,1.027800
Cold Female,0.020386405,0.006546048,1.031051966,1.011398702,1.051087,0.00369427,0.000938815,1.033043786,1.016450737,1.049908,-0.001664394,0.001072462,0.968871307,0.930938585,1.008350,0.02084167,0.004877927,1.025325378,1.013629161,1.037157
Cold Male,0.022864416,0.007540383,1.034891535,1.012201739,1.058090,0.003538866,0.001077265,1.031632007,1.012640579,1.050980,1.97242E-05,0.001226322,1.00037483,0.955716965,1.047119,0.008143026,0.005635721,1.009819529,0.996522476,1.023294
Age 0-10 All,0.01351499,0.01874823,1.020479367,0.965752865,1.078307,0.001707079,0.003208686,1.015135697,0.960480959,1.072900,0.0015209,0.00220329,1.029318672,0.948234524,1.117336,0.02893259,0.01674,1.035328852,0.995357438,1.076905
Age 0-10 Female,-0.005138682,0.026059935,0.992321608,0.919133195,1.071338,-0.000885664,0.004467052,0.99223645,0.918657829,1.071708,-0.00027321,0.003071698,0.994822456,0.887292103,1.115384,0.02498853,0.02258575,1.030440351,0.977130124,1.086659
Age 0-10 Male,0.02903309,0.024204,1.044511837,0.972767551,1.121547,0.003843361,0.004135081,1.034400029,0.963194128,1.110870,0.00300191,0.002837459,1.05869423,0.952532851,1.176687,0.03261468,0.02211285,1.039913583,0.98721068,1.095430
Age 11-60 All,0.017279117,0.006930587,1.026257485,1.005558139,1.047383,0.003271464,0.001211641,1.029207289,1.007921711,1.050942,0.000775209,0.000794541,1.014837983,0.985250131,1.045314,0.012362701,0.006317667,1.01494583,0.999976089,1.030140
Age 11-60 Female,0.021040067,0.008934593,1.032063401,1.005306427,1.059533,0.003633756,0.001562226,1.032493812,1.005044459,1.060693,0.001320895,0.001026185,1.025414586,0.986967543,1.065359,0.013601776,0.008174739,1.016456065,0.99709936,1.036189
Age 11-60 Male,0.01205173,0.01068849,1.018241984,0.986742105,1.050747,0.002781765,0.001869141,1.024781616,0.992270615,1.058358,9.3884E-06,0.001220932,1.000178396,0.955721116,1.046704,0.010711118,0.009689222,1.012936301,0.990113488,1.036285
Age 60+All,0.017361034,0.006444517,1.026383595,1.007119898,1.046016,0.003387671,0.001129215,1.030260317,1.010388393,1.050523,0.00070325,0.000743675,1.013451407,0.985769493,1.041911,0.019385073,0.005880777,1.02353476,1.009475108,1.037790
Age 60+ Female,0.018500998,0.008405404,1.028140157,1.003044234,1.053864,0.003675929,0.001472503,1.032877065,1.006974654,1.059446,0.000676238,0.000972181,1.012931421,0.97691515,1.050276,0.02934763,0.007629904,1.035844624,1.017421638,1.054601
Age 60+ Male,0.01600414,0.0092634,1.024296679,0.996777019,1.052576,0.003040006,0.001623731,1.027113101,0.998746727,1.056285,0.0007393,0.001065424,1.014145811,0.974695948,1.055192,0.007143363,0.008511604,1.008608881,0.988618014,1.029004
All: LAG 2,0.009010451,0.004766858,1.013607426,0.999501238,1.027913,0.001851097,0.00083347,1.016423051,1.001915786,1.031140,0.000247296,0.000546844,1.004709682,0.984456241,1.025380,0.006714328,0.004330325,1.00808974,0.997874531,1.018410
Female,0.006179656,0.006167001,1.009312579,0.991177648,1.027779,0.001934744,0.00107888,1.017171511,0.998418477,1.036277,-0.000536498,0.000709513,0.989858313,0.964046506,1.016361,0.003341294,0.005635639,1.004017602,0.990797138,1.017414
Male,0.01273755,0.006865179,1.019290019,0.998923279,1.040072,0.001759537,0.001199557,1.015604423,0.994807494,1.036836,0.001245724,0.000784128,1.023951082,0.994483087,1.054292,0.011059157,0.006187583,1.013359439,0.998718615,1.028215
Warm All,0.008536537,0.004474313,1.012887138,0.999650386,1.026299,0.002100313,0.000982209,1.018654619,1.001542809,1.036059,0.000507992,0.000437628,1.009698581,0.99337661,1.026289,0.007532169,0.005080682,1.009079574,0.997093072,1.021210
Warm Female,0.003109075,0.005887152,1.004674504,0.987434993,1.022215,0.0013687,0.001291394,1.012117388,0.989822739,1.034914,-9.87745E-05,0.000576642,0.998125044,0.976919646,1.019791,-0.001860072,0.006674126,0.997770403,0.982230149,1.013557
Warm Male,0.015554538,0.006338198,1.023606123,1.004708555,1.042859,0.003057137,0.001392893,1.027267953,1.002882333,1.052247,0.001282491,0.000618569,1.024666646,1.001332722,1.048544,0.019859606,0.007209957,1.024117767,1.006897386,1.041633
Cold All,0.010319858,0.005199889,1.01560022,1.000192132,1.031246,0.001826315,0.000742527,1.016201411,1.003269793,1.029300,-0.000811269,0.000852443,0.984704075,0.953935633,1.016465,0.006715021,0.003844316,1.008090578,0.999016678,1.017247
Cold Female,0.010823356,0.006603595,1.016367538,0.996825514,1.036293,0.002390764,0.000944839,1.021261593,1.004753391,1.038041,-0.00240532,0.001088982,0.955327486,0.917360486,0.994866,0.00686843,0.004938715,1.008276176,0.996631943,1.020056
Cold Male,0.009635549,0.007614803,1.014558278,0.992097195,1.037528,0.001099457,0.001084538,1.009722178,0.991009766,1.028788,0.001196493,0.001238359,1.022993739,0.976888145,1.071275,0.006615181,0.005548163,1.007969808,0.994901977,1.021209
Age 0-10 All,-0.0064806,0.01892536,0.990326195,0.936728814,1.046990,-0.002420291,0.003234425,0.978926652,0.925810302,1.035090,0.001160043,0.002201146,1.02228551,0.941830591,1.109613,0.01520368,0.01679082,1.018411862,0.978976547,1.059436
Age 0-10 Female,-0.02901488,0.0258685,0.957411184,0.887296828,1.033066,-0.005065323,0.004414631,0.956404018,0.886283504,1.032072,-0.001564581,0.003037555,0.970710463,0.866887917,1.086967,0.005235385,0.022759404,1.006302238,0.953851141,1.061638
Age 0-10 Male,0.01162191,0.02474346,1.017585704,0.946189032,1.094370,-0.00014468,0.004232848,0.998727623,0.928410449,1.074371,0.003121055,0.002857661,1.061093569,0.953973629,1.180242,0.02416809,0.02207196,1.029426353,0.977348934,1.084279
Age 11-60 All,0.013911705,0.006937269,1.021086807,1.000472098,1.042126,0.002381647,0.0012152,1.021179665,0.999998724,1.042809,0.00088392,0.000790097,1.0169363,0.987450672,1.047302,0.004133167,0.006300207,1.004972121,0.990190147,1.019975
Age 11-60 Female,0.011053933,0.008979349,1.016719126,0.990229656,1.043917,0.002550353,0.001570987,1.022696848,0.995357532,1.050787,1.15989E-05,0.001025952,1.000220403,0.962726348,1.039175,-0.005746663,0.008226961,0.993127727,0.97409562,1.012532
Age 11-60 Male,0.01840776,0.01064467,1.027996374,0.996323087,1.060677,0.002218812,0.001867533,1.019717416,0.98739446,1.053098,0.002129095,0.001206343,1.041282165,0.995538574,1.089128,0.018240772,0.009539567,1.022130246,0.999452015,1.045323
