Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 11-60 Female,0.013842216,0.007824035,1.020980381,0.997763167,1.044738,0.002041046,0.001364849,1.018123477,0.994435827,1.042375,0.00120069,0.000896606,1.023075327,0.989479241,1.057812,0.007757519,0.007166701,1.009352487,0.99248135,1.026510
Age 11-60 Male,0.01175296,0.007675864,1.017785756,0.99507457,1.041015,0.001589411,0.001349708,1.01408509,0.990750099,1.037970,0.001183509,0.000873294,1.022741398,0.99001539,1.056549,0.005131888,0.007028801,1.006177267,0.989680145,1.022949
Age 60+All,0.004984791,0.004968256,1.00750521,0.992895868,1.022330,6.77446E-05,0.000868363,1.00059633,0.985721548,1.015696,0.001159165,0.000568779,1.022268457,1.000843179,1.044152,0.004498497,0.004485714,1.005412793,0.994861047,1.016076
Age 60+ Female,0.004134609,0.006499009,1.006221185,0.987177742,1.025632,3.41169E-05,0.001138353,1.000300273,0.98085162,1.020135,0.000973638,0.000741984,1.018671291,0.990909204,1.047211,0.004000033,0.005885069,1.004811578,0.99099911,1.018817
Age 60+ Male,0.006064366,0.007182132,1.009138048,0.98805302,1.030673,0.000109659,0.001251732,1.000965464,0.979586359,1.022811,0.001398285,0.000825606,1.026923481,0.995830581,1.058987,0.005141705,0.006461365,1.00618912,0.991013537,1.021597
All: LAG 3,0.009926146,0.003772737,1.015000616,1.003804591,1.026322,0.001638209,0.000659268,1.014520657,1.00304983,1.026123,0.000683554,0.000430717,1.013072236,0.996952288,1.029453,0.000148282,0.00342227,1.000177954,0.992159655,1.008261
Female,0.010056848,0.005077282,1.015199629,1.000158075,1.030467,0.001616135,0.000886069,1.014323603,0.998939626,1.029944,0.000731902,0.000579951,1.014003284,0.992338289,1.036141,-0.001917491,0.004602228,0.997701656,0.986960333,1.008560
Male,0.009769722,0.005267175,1.014762488,0.999169434,1.030599,0.001660292,0.000921625,1.014717822,0.998715211,1.030977,0.000629983,0.000600598,1.012041594,0.989657249,1.034932,0.002438022,0.004776195,1.00292991,0.991726432,1.014260
Warm All,0.00874621,0.003534449,1.013205751,1.002731759,1.023789,0.0015433,0.000780005,1.013673685,1.000127524,1.027403,0.000796234,0.000343599,1.015243466,1.002335541,1.028318,0.003862944,0.004066564,1.004646294,0.995083102,1.014301
Warm Female,0.002687702,0.004732716,1.004039691,0.990166041,1.018108,-0.000705465,0.001045419,0.993811141,0.97605194,1.011893,0.000804882,0.000460164,1.015410293,0.998157951,1.032961,-0.003774101,0.005475339,0.995481319,0.982743707,1.008384
Warm Male,0.015440416,0.005023026,1.023430914,1.008428247,1.038657,0.004026492,0.001106412,1.036068365,1.016484126,1.056030,0.000784788,0.000488301,1.015022699,0.996731994,1.033649,0.012136895,0.005739681,1.01467085,1.001065111,1.028462
Cold All,0.011764045,0.004137108,1.017802679,1.005498029,1.030258,0.001731404,0.000588672,1.01535302,1.005095874,1.025715,0.000230892,0.000674431,1.004396577,0.979484514,1.029942,-0.001634005,0.003018618,0.998041115,0.990980328,1.005152
Cold Female,0.019059349,0.005591409,1.029001612,1.012224397,1.046057,0.002784055,0.000793563,1.024802266,1.010870966,1.038926,0.000387076,0.000912769,1.007381562,0.973714568,1.042213,-0.000873386,0.004065269,0.998952486,0.989446508,1.008550
Cold Male,0.003656228,0.005667552,1.005499409,0.988883984,1.022394,0.000546577,0.000808705,1.004821465,0.990902962,1.018935,6.65382E-05,0.000921947,1.001265025,0.967471742,1.036239,-0.002516743,0.004149101,0.996984464,0.987302525,1.006761
Age 0-10 All,0.01828042,0.02179985,1.027800035,0.963993305,1.095830,0.00337249,0.003686508,1.03012269,0.966661421,1.097750,0.000692534,0.002585375,1.013245097,0.920239599,1.115650,-0.009612458,0.019532787,0.988531323,0.944144489,1.035005
Age 0-10 Female,0.0370752,0.02735619,1.057188261,0.975490948,1.145728,0.006925505,0.004620863,1.062839865,0.981418602,1.151016,0.001291484,0.003262765,1.024841735,0.907585799,1.157247,-0.0166528,0.02453061,0.980214984,0.92526106,1.038433
Age 0-10 Male,-0.000471968,0.028214958,0.999292298,0.919743982,1.085721,-0.000235608,0.004779806,0.997928794,0.918957456,1.083687,0.000176465,0.003326104,1.003358464,0.886467095,1.135663,-0.002904308,0.025240568,0.996520897,0.9390834,1.057471
Age 11-60 All,0.014501324,0.005574757,1.021990285,1.005376603,1.038879,0.002411354,0.000976244,1.021446659,1.004391271,1.038792,0.000981715,0.000633205,1.018827635,0.995084153,1.043138,0.007707977,0.005056177,1.009292482,0.997360933,1.021367
Age 11-60 Female,0.015782957,0.007833197,1.0239569,1.000645044,1.047812,0.002294371,0.001365249,1.020395671,0.99664828,1.044709,0.001404845,0.000891635,1.027051477,0.993508744,1.061727,0.001663933,0.007095339,1.001998714,0.985415876,1.018861
Age 11-60 Male,0.013315455,0.007703426,1.020173981,0.997328684,1.043543,0.002533571,0.001354963,1.022545825,0.998925601,1.046725,0.000582275,0.000872629,1.011124641,0.978794578,1.044523,0.013436304,0.006987156,1.016254251,0.999689822,1.033093
Age 60+All,0.006052221,0.004995955,1.009119665,0.994405929,1.024051,0.000968832,0.00087273,1.008562166,0.993494122,1.023859,0.00044971,0.000571383,1.008581102,0.987346937,1.030272,-0.005197639,0.004529267,0.993782244,0.983251834,1.004425
Age 60+ Female,0.005155434,0.00652257,1.007763129,0.98862202,1.027275,0.000939801,0.001140669,1.00830454,0.988660773,1.028339,0.000251872,0.000745288,1.004797043,0.977292845,1.033075,-0.003755245,0.005914301,0.995503844,0.981751822,1.009448
Age 60+ Male,0.007157332,0.007235985,1.010793836,0.98951753,1.032528,0.001002058,0.001262195,1.008857104,0.98713129,1.031061,0.000697238,0.000828418,1.013335665,0.98255125,1.045085,-0.006992864,0.006558559,0.991643673,0.976464223,1.007059
All: LAG 4,0.002287311,0.00379108,1.003436859,0.992314874,1.014684,4.87892E-05,0.000664794,1.000429437,0.989023666,1.011967,0.000499499,0.000429944,1.009535658,0.993500583,1.025830,-0.000439017,0.003410098,0.999473319,0.991489055,1.007522
Female,0.003732013,0.005103375,1.005613718,0.990638194,1.020816,0.000346998,0.000894675,1.003058252,0.987698517,1.018657,0.000532947,0.000579039,1.01017744,0.988627763,1.032197,-0.003376064,0.004579969,0.995956919,0.985285961,1.006743
Male,0.000682114,0.005285101,1.001023695,0.98558981,1.016699,-0.000285787,0.000926992,0.997488233,0.981666451,1.013565,0.000465373,0.000599167,1.008881288,0.986619447,1.031645,0.002825626,0.004765497,1.003396506,0.992212781,1.014706
Warm All,0.004325214,0.003525541,1.006508912,0.996130237,1.016996,0.000338086,0.00077619,1.00297959,0.989641464,1.016497,0.000604976,0.000343695,1.011560858,0.99869618,1.024591,-0.001014665,0.004064733,0.998783143,0.989280023,1.008378
Warm Female,0.003884741,0.004724468,1.005844122,0.991969593,1.019913,-5.51295E-05,0.001040449,0.999514978,0.981738004,1.017614,0.000715402,0.000460505,1.013685444,0.996449769,1.031219,-0.005271759,0.005460825,0.993693857,0.981012604,1.006539
Warm Male,0.004802768,0.005008179,1.007230164,0.992508309,1.022170,0.000769146,0.001101987,1.006791438,0.987836004,1.026111,0.00048273,0.000488378,1.009214053,0.991025193,1.027737,0.00366775,0.005755172,1.004411,0.990906732,1.018099
Cold All,-0.001176894,0.004179457,0.998236216,0.986045337,1.010578,-0.000207583,0.000595797,0.998174934,0.98796991,1.008485,8.14258E-05,0.000666674,1.001548287,0.976989021,1.026725,0.000135197,0.002996494,1.000162249,0.993138134,1.007236
Cold Female,0.002645083,0.005657047,1.003975506,0.987415759,1.020813,0.000436313,0.000805627,1.003846934,0.989994497,1.017893,-0.00011246,0.000903981,0.997865536,0.964832292,1.032030,-0.001935345,0.004034514,0.997680281,0.988257892,1.007193
Cold Male,-0.005468366,0.005720861,0.991831,0.975288572,1.008654,-0.000932102,0.000816368,0.991831054,0.977963233,1.005896,0.000293355,0.000910745,1.005589303,0.972055472,1.040280,0.002377867,0.00412592,1.002857515,0.993172689,1.012637
Age 0-10 All,0.01229267,0.0219337,1.018610053,0.954997962,1.086459,0.002944102,0.003744915,1.02624663,0.962054482,1.094722,-0.000272531,0.002578376,0.994835292,0.903755158,1.095094,0.000424841,0.019763497,1.000509939,0.955066854,1.048115
Age 0-10 Female,0.02111681,0.02763873,1.032182214,0.951626502,1.119557,0.005479977,0.00479938,1.049405483,0.966034329,1.139972,-0.000683225,0.003193855,0.98710262,0.876410742,1.111775,-0.01946849,0.02481225,0.976908595,0.921529398,1.035616
Age 0-10 Male,0.00405958,0.02823033,1.006107948,0.925975224,1.093175,0.000562232,0.004743871,1.004959902,0.926005928,1.090646,0.000347663,0.003378638,1.006627456,0.887617032,1.141595,0.02163531,0.02559763,1.02630233,0.966336411,1.089989
Age 11-60 All,0.003220281,0.005616073,1.004842107,0.988387123,1.021571,0.0002858,0.000986371,1.002518204,0.985606696,1.019720,0.000463767,0.000633839,1.008850513,0.985316289,1.032947,-0.000625532,0.005065899,0.999249644,0.987414239,1.011227
Age 11-60 Female,0.005384404,0.007893611,1.00810931,0.984983282,1.031778,0.000453517,0.001384549,1.003998925,0.980306744,1.028264,0.000809738,0.000891684,1.015503975,0.982336572,1.049791,-0.000217804,0.007095526,0.999738669,0.983192802,1.016563
Age 11-60 Male,0.001150147,0.007752387,1.00172671,0.979153558,1.024820,0.000120537,0.001363282,1.001061291,0.977797043,1.024879,0.000138122,0.000874206,1.002627761,0.970512394,1.035806,-0.001143237,0.007016663,0.998629056,0.982283736,1.015246
Age 60+All,0.001243763,0.005006551,1.001867386,0.987228639,1.016723,-0.000250978,0.000877855,0.997793832,0.982799788,1.013017,0.000570109,0.000569098,1.010890954,0.989692368,1.032544,-0.000322559,0.004492826,0.999613004,0.989105583,1.010232
Age 60+ Female,0.002050612,0.0065464,1.003080653,0.983959543,1.022573,8.26522E-05,0.001147623,1.000727604,0.981113761,1.020734,0.000405344,0.000744451,1.00773126,0.980177273,1.036060,-0.004805952,0.005868579,0.994249456,0.98062021,1.008068
Age 60+ Male,0.000222583,0.007235199,1.00033393,0.979280058,1.021840,-0.000670717,0.001268926,0.994115077,0.972593805,1.016113,0.000775381,0.000822063,1.014841301,0.984244079,1.046390,0.00539936,0.006500558,1.006500268,0.991228615,1.022007
All: LAG 5,0.001401303,0.003803134,1.002104165,0.990961833,1.013372,0.000252965,0.000667428,1.002228569,0.990757263,1.013833,8.46374E-05,0.000431012,1.001609404,0.985661038,1.017816,-0.002589235,0.003398526,0.99689774,0.988960967,1.004898
Female,0.002304517,0.005116984,1.003462757,0.988479715,1.018673,0.00050879,0.000897317,1.004487394,0.989060714,1.020155,2.7597E-05,0.00057963,1.00052448,0.979159149,1.022356,4.15518E-05,0.004544819,1.000049863,0.989416847,1.010797
Male,0.000399246,0.005307322,1.000599048,0.985107351,1.016334,-3.46155E-05,0.000932194,0.99969543,0.983750368,1.015899,0.000151125,0.0006018,1.002875505,0.980650023,1.025605,-0.005608865,0.004775388,0.993291962,0.982198011,1.004511
Warm All,0.003610697,0.003527599,1.005430739,0.995057161,1.015912,0.001570982,0.000769969,1.013920644,1.000544364,1.027476,-0.000128615,0.000345382,0.997559304,0.984810817,1.010473,0.001368056,0.00400223,1.001643015,0.992258543,1.011116
Warm Female,0.001307796,0.004722352,1.001963619,0.988148765,1.015972,0.001145454,0.001032094,1.010130969,0.992308173,1.028274,-0.000335397,0.000461544,0.993647722,0.976714932,1.010874,0.000857306,0.005321138,1.001029297,0.98857917,1.013636
Warm Male,0.006184456,0.005010344,1.009319846,0.994561117,1.024298,0.002039959,0.001092588,1.018113738,0.99910708,1.037482,0.00010637,0.00049139,1.002023076,0.983853455,1.020528,0.001939182,0.005727418,1.002329728,0.988917994,1.015923
Cold All,-0.002569334,0.004212171,0.996153416,0.983893338,1.008566,-0.000674789,0.000603095,0.994079454,0.983792454,1.004474,0.00085986,0.000664684,1.016471524,0.991619819,1.041946,-0.005017112,0.003011992,0.993997553,0.986980754,1.001064
Cold Female,0.001494469,0.005693442,1.002244218,0.98560756,1.019162,-0.000229196,0.000814111,0.99798511,0.984069552,1.012097,0.001414796,0.000900356,1.027245675,0.993373922,1.062272,-0.000718885,0.004049847,0.99913771,0.989665867,1.008700
Cold Male,-0.007092346,0.005766883,0.98941787,0.972784059,1.006336,-0.001174187,0.000827067,0.989720351,0.975701976,1.003940,0.000248316,0.000908077,1.004729142,0.971320496,1.039287,-0.009931126,0.004148951,0.988153379,0.978557546,0.997843
Age 0-10 All,0.01888187,0.02207636,1.028727709,0.964079332,1.097711,0.00277723,0.003749384,1.024740719,0.960568722,1.093200,0.001562508,0.002594995,1.030132724,0.935241998,1.134651,0.04695152,0.01869646,1.057959258,1.012444547,1.105520
Age 0-10 Female,-0.00639251,0.0281528,0.990457061,0.911778677,1.075925,-0.000412542,0.004823083,0.99637621,0.916843111,1.082809,-0.001153167,0.003276581,0.978328111,0.86594832,1.105292,0.06117615,0.02388174,1.076173162,1.017391021,1.138352
Age 0-10 Male,0.04310097,0.02812147,1.066787136,0.982135824,1.158735,0.005714932,0.004738003,1.051577483,0.969059104,1.141123,0.00428481,0.003335761,1.084817088,0.958091159,1.228305,0.03413141,0.02377248,1.041808028,0.985156092,1.101718
Age 11-60 All,0.006272751,0.005616012,1.009453531,0.99292321,1.026259,0.000795668,0.000988446,1.007026452,0.99000347,1.024342,0.00070483,0.000634612,1.013481834,0.989811092,1.037719,-0.003832513,0.005044828,0.995411544,0.983670347,1.007293
Age 11-60 Female,0.007170738,0.007875175,1.010814162,0.987679618,1.034491,0.001035281,0.001384095,1.009152099,0.985346032,1.033533,0.000662805,0.000890651,1.012672932,0.979635682,1.046824,-0.005925166,0.00706416,0.992915018,0.976554124,1.009550
Age 11-60 Male,0.005419296,0.007773194,1.008162074,0.985383625,1.031467,0.000563068,0.001369844,1.004967298,0.981501174,1.028994,0.000748628,0.000877719,1.014325564,0.981707052,1.048028,-0.001873924,0.006992433,0.997753818,0.981478755,1.014299
Age 60+All,-0.003062836,0.005031349,0.995416283,0.980800288,1.010250,-0.000270171,0.000882328,0.997625323,0.982558009,1.012924,-0.000454213,0.000570559,0.991407081,0.970564254,1.012698,-0.003973187,0.004489632,0.995243524,0.984789428,1.005809
Age 60+ Female,-0.000542835,0.006573701,0.999186079,0.980060539,1.018685,0.000208102,0.00115204,1.001832976,0.982122651,1.021939,-0.000351121,0.000744679,0.993350907,0.966181931,1.021284,0.001561699,0.005811139,1.001875796,0.988275514,1.015663
Age 60+ Male,-0.00621434,0.007284045,0.990721801,0.969730964,1.012167,-0.000873606,0.00127848,0.99234174,0.970698899,1.014467,-0.000579919,0.000827171,0.989042022,0.959040198,1.019982,-0.011194791,0.006578959,0.986656081,0.971506363,1.002042
All: LAG 6,-0.003595977,0.003776545,0.994620556,0.983638323,1.005725,-4.97237E-05,0.000662485,0.999562527,0.988205988,1.011050,-0.000817456,0.000428908,0.984588332,0.968986876,1.000441,-0.003997209,0.003338273,0.995214835,0.987431384,1.003060
Female,-0.00205561,0.005086505,0.996921334,0.982123967,1.011942,0.000402628,0.000891653,1.003549408,0.988233667,1.019103,-0.000918032,0.000577936,0.982708628,0.961784422,1.004088,0.000515317,0.004491435,1.000618571,0.990103817,1.011245
Male,-0.005332791,0.005268621,0.992032722,0.976784785,1.007519,-0.000556907,0.000924787,0.995111212,0.979364386,1.011111,-0.000708377,0.000598338,0.986631012,0.96488992,1.008862,-0.008996271,0.004662535,0.989262537,0.978473272,1.000171
Warm All,-0.006019456,0.00350539,0.991011457,0.980850692,1.001277,-0.000456487,0.000763646,0.995990973,0.982958435,1.009196,-0.000851737,0.000343811,0.983947235,0.97142954,0.996626,-0.005628566,0.00394481,0.99326848,0.984095364,1.002527
Warm Female,-0.004327589,0.004711439,0.99352964,0.979862509,1.007387,-0.000100838,0.001027394,0.999113021,0.981564193,1.016976,-0.000721691,0.000461288,0.986381452,0.969581729,1.003472,-0.000267729,0.00529105,0.999678777,0.987315315,1.012197
Warm Male,-0.007930909,0.004961136,0.988174118,0.973865473,1.002693,-0.000859475,0.00107929,0.992465148,0.974160719,1.011114,-0.000998205,0.000487808,0.981212822,0.963549083,0.999200,-0.01158903,0.00559503,0.986189417,0.973296664,0.999253
Cold All,0.000955198,0.004175833,1.001433823,0.989214433,1.013804,0.000377913,0.000598459,1.00333117,0.993027827,1.013741,-0.000710448,0.000659009,0.986592181,0.962674437,1.011104,-0.003072015,0.002955862,0.996320368,0.989417784,1.003271
Cold Female,0.001516045,0.005633099,1.002276655,0.985814335,1.019014,0.000804691,0.000807542,1.007106415,0.993176196,1.021232,-0.001749323,0.00089167,0.967309151,0.935716314,0.999969,0.001254061,0.003995045,1.001506006,0.992139583,1.010961
Cold Male,0.000310422,0.005742741,1.000465741,0.983716016,1.017501,-0.00010213,0.000822725,0.999101664,0.985024166,1.013380,0.000439174,0.00090294,1.008379209,0.975035713,1.042863,-0.007889726,0.004056058,0.990577006,0.981171984,1.000072
Age 0-10 All,0.01942369,0.02198612,1.029564127,0.965119204,1.098312,0.004468278,0.003713267,1.040104144,0.975577591,1.108899,-0.000306007,0.002612546,0.994202738,0.902031958,1.095792,0.008266435,0.018836216,1.009969086,0.966201323,1.055719
Age 0-10 Female,0.05269639,0.02780588,1.082252573,0.997298952,1.174443,0.011390291,0.004755786,1.105430178,1.018373517,1.199929,0.000361071,0.0032692,1.006883943,0.891468958,1.137241,0.04028951,0.02325281,1.049535213,0.993676878,1.108534
Age 0-10 Male,-0.01409191,0.02819423,0.979083974,0.901199251,1.063700,-0.002191731,0.004708247,0.980897576,0.904389565,1.063878,-0.000948965,0.003383612,0.982131243,0.865856534,1.114020,-0.0253672,0.02470833,0.970018011,0.915253107,1.028060
Age 11-60 All,0.003129764,0.005571941,1.004705683,0.988381166,1.021300,0.000817411,0.000979846,1.007219147,0.990339798,1.024386,-8.03044E-05,0.000629524,0.998475379,0.975339896,1.022160,-0.004826769,0.004928945,0.994224619,0.982765246,1.005818
Age 11-60 Female,0.000466819,0.007787814,1.000700474,0.978048574,1.023877,0.000445838,0.001367912,1.003931082,0.980521827,1.027899,-0.000336507,0.000883157,0.993626759,0.961479164,1.026849,-0.008015449,0.006929231,0.990427571,0.974416849,1.006701
Age 11-60 Male,0.005647245,0.00774444,1.008506847,0.985803942,1.031733,0.001163969,0.001363489,1.010295566,0.986813187,1.034337,0.000164827,0.000871891,1.003136616,0.971088657,1.036242,-0.001849641,0.0068138,0.997782892,0.981919817,1.013902
Age 60+All,-0.009706471,0.004992256,0.985545773,0.971186325,1.000118,-0.000915633,0.000875557,0.991974806,0.977106935,1.007069,-0.001407777,0.000568525,0.973606787,0.9532104,0.994440,-0.0039027,0.004418666,0.995327709,0.985037131,1.005726
Age 60+ Female,-0.005771712,0.006548704,0.991379801,0.972475149,1.010652,-6.30227E-05,0.001147478,0.999445554,0.979859287,1.019423,-0.001342253,0.000744392,0.974819635,0.948167632,1.002221,0.004615343,0.005766027,1.005553777,0.992008817,1.019284
Age 60+ Male,-0.01457906,0.007201897,0.978368794,0.957870998,0.999305,-0.001972287,0.001263976,0.982793624,0.96159955,1.004455,-0.001491502,0.000822354,0.972059238,0.942741665,1.002289,-0.0146007,0.00641384,0.982631757,0.967919659,0.997567
All: LAG 7,-0.003547537,0.003747571,0.994692828,0.983793596,1.005713,-0.00051507,0.000656977,0.995477642,0.984261015,1.006822,-0.000324656,0.000428591,0.993850514,0.978113869,1.009840,-0.001697922,0.003327704,0.997964568,0.990184226,1.005806
Female,-0.002114523,0.005061284,0.99683324,0.982110001,1.011777,-0.000313709,0.000885419,0.997243164,0.982129262,1.012590,-0.000193695,0.000579304,0.996326559,0.975062723,1.018054,0.004538072,0.004480162,1.005460541,0.994921286,1.016111
Male,-0.005125434,0.005209489,0.992341327,0.977258527,1.007657,-0.000740128,0.00091534,0.993508038,0.977945923,1.009318,-0.00046697,0.000595259,0.991166818,0.969436934,1.013384,-0.008548705,0.0046394,0.989793992,0.979052203,1.000654
Warm All,-0.00403027,0.003488422,0.993972832,0.983830783,1.004219,-0.000713267,0.00075433,0.993742908,0.980897377,1.006757,-0.000369677,0.000344792,0.99300075,0.980332093,1.005833,-0.005165037,0.003931924,0.993821124,0.984672747,1.003054
Warm Female,-0.00530134,0.004688356,0.992079524,0.978498743,1.005849,-0.001424819,0.001012991,0.987539871,0.970435367,1.004946,-0.000235312,0.000463324,0.995539057,0.97850919,1.012865,-0.004793546,0.005273939,0.994264257,0.982007278,1.006674
Warm Male,-0.002605885,0.004921584,0.996098802,0.981789566,1.010617,8.26889E-05,0.001064981,1.000727927,0.982513564,1.019280,-0.000518388,0.000486523,0.990198969,0.972419979,1.008303,-0.005635104,0.005559561,0.993260687,0.98035727,1.006334
Cold All,-0.003184449,0.004119719,0.995234717,0.983253166,1.007362,-0.000418577,0.000593748,0.996323302,0.98617206,1.006579,-0.000234584,0.000652392,0.995552832,0.971657264,1.020036,-0.000148705,0.002947045,0.99982157,0.992915319,1.006776
Cold Female,0.000998757,0.005568139,1.001499258,0.985237851,1.018029,4.75797E-05,0.000801479,1.000418789,0.986684238,1.014345,0.000327387,0.000882026,1.006239734,0.973725039,1.039840,0.009159107,0.003978383,1.011051551,1.001635107,1.020557
Cold Male,-0.007805352,0.005628966,0.988360244,0.972138312,1.004853,-0.000939804,0.000812359,0.991763831,0.977964572,1.005758,-0.000843351,0.000891207,0.98410402,0.951979071,1.017313,-0.010379417,0.004025766,0.987621946,0.97831468,0.997018
Age 0-10 All,0.04052102,0.02178383,1.062666728,0.996742387,1.132951,0.008274619,0.003698397,1.075533317,1.009067559,1.146377,0.000667378,0.00255887,1.012760916,0.920708187,1.114017,0.01963062,0.0184418,1.023836396,0.980376723,1.069223
Age 0-10 Female,0.06127818,0.02749478,1.096274124,1.011144256,1.188571,0.0118755,0.004717349,1.110160279,1.023409361,1.204265,0.002012422,0.003198865,1.038976421,0.922295402,1.170419,0.04748677,0.02284637,1.058639003,1.003254747,1.117081
Age 0-10 Male,0.0211881,0.02801953,1.032292596,0.950663356,1.120931,0.005087388,0.004711601,1.04578627,0.964161295,1.134322,-0.000677487,0.003316399,0.987210233,0.872515407,1.116982,-0.00853369,0.02422304,0.989811827,0.934996009,1.047841
Age 11-60 All,-0.007634393,0.005543149,0.98861373,0.972633004,1.004857,-0.00069597,0.000974243,0.993894178,0.97733257,1.010736,-0.001136996,0.000631204,0.978628744,0.955893303,1.001905,-0.003805766,0.004960322,0.995443493,0.983897458,1.007125
Age 11-60 Female,-0.007901566,0.007746622,0.988217613,0.965965251,1.010983,-0.000931979,0.001356218,0.991832127,0.968900403,1.015307,-0.000967161,0.000888552,0.981791751,0.949836188,1.014822,-0.000619245,0.006977348,0.999257182,0.982992472,1.015791
Age 11-60 Male,-0.00741606,0.007695883,0.988937554,0.966813191,1.011568,-0.000473062,0.001357419,0.995845707,0.972801036,1.019436,-0.001297305,0.00087046,0.975652506,0.944532939,1.007797,-0.006823866,0.006842476,0.991844796,0.976010297,1.007936
Age 60+All,-0.002325297,0.004946896,0.99651813,0.982129781,1.011117,-0.000778109,0.000866812,0.993176028,0.978437726,1.008136,0.000260052,0.000566808,1.004953209,0.983963025,1.026391,-0.001095609,0.004376785,0.998686133,0.988458195,1.009020
Age 60+ Female,-0.000690881,0.00652441,0.998964216,0.979984929,1.018311,-0.000391754,0.0011418,0.9965585,0.977124502,1.016379,0.000239557,0.000745038,1.00456195,0.977073251,1.032824,0.006052851,0.005724711,1.007289864,0.993818088,1.020944
Age 60+ Male,-0.004390638,0.007085993,0.993435683,0.972953706,1.014349,-0.001266983,0.001243671,0.988912474,0.967925374,1.010355,0.000283461,0.000815306,1.005400294,0.975333095,1.036394,-0.010003366,0.006331109,0.988067722,0.973463637,1.002891
All: LAG 8,-0.005136027,0.00376885,0.99232556,0.981390869,1.003382,-0.001059757,0.000663595,0.990717486,0.979442698,1.002122,-0.000144608,0.000427152,0.997256215,0.981518222,1.013247,-0.004546546,0.003313497,0.994559001,0.986838184,1.002340
Female,-0.000947356,0.005080281,0.998579976,0.983775991,1.013607,0.000215091,0.000892866,1.001894593,0.98658347,1.017443,-0.00045902,0.000576435,0.991316545,0.970263289,1.012827,-0.000629532,0.004467009,0.999244847,0.988801333,1.009799
Male,-0.009750167,0.005250261,0.985481179,0.970386321,1.000811,-0.002473503,0.000926103,0.978468363,0.962963047,0.994223,0.000199396,0.000594234,1.003795715,0.98182642,1.026257,-0.008847754,0.004615552,0.98943886,0.978755822,1.000239
Warm All,-0.006831228,0.003528732,0.989805478,0.979589851,1.000128,-0.001763294,0.000767638,0.98460278,0.971652343,0.997726,-0.000335653,0.000344904,0.99364288,0.980961935,1.006488,-0.005492541,0.00391899,0.993430624,0.984315785,1.002630
Warm Female,-0.00655507,0.00472958,0.990215577,0.97654195,1.004081,-0.000956739,0.0010282,0.991616037,0.974185351,1.009359,-0.000690917,0.00046234,0.98695837,0.970110829,1.004098,-0.010400943,0.005277498,0.987596435,0.975413489,0.999932
Warm Male,-0.007106592,0.005000514,0.989396727,0.9749575,1.004050,-0.002641579,0.00108863,0.977022209,0.958848124,0.995541,5.33867E-05,0.000488474,1.001014862,0.982970245,1.019391,-0.000153294,0.005523122,0.999816064,0.986912067,1.012889
Cold All,-0.002375099,0.004106867,0.99644369,0.984484783,1.008548,-0.000570676,0.00059661,0.99499064,0.984804355,1.005282,0.000545882,0.000640939,1.010425729,0.98659385,1.034833,-0.003886116,0.002927666,0.995347517,0.988517226,1.002225
Cold Female,0.007342816,0.005560773,1.011075104,0.994679754,1.027741,0.00096894,0.000806616,1.008563128,0.994628641,1.022693,0.000528721,0.000870375,1.010096332,0.977881235,1.043373,0.004923583,0.003959595,1.005925788,0.996601121,1.015338
Cold Male,-0.01320479,0.0056253,0.980387689,0.964307003,0.996737,-0.002294547,0.000818499,0.980010482,0.966272417,0.993944,0.000554929,0.000875701,1.010599425,0.978174234,1.044099,-0.013631608,0.004014317,0.983775135,0.974530364,0.993108
Age 0-10 All,0.0206612,0.02204016,1.031477046,0.966758776,1.100528,0.000596882,0.003722625,1.005266382,0.942748935,1.071930,0.004577466,0.002565413,1.090865976,0.991472442,1.200224,0.0108278,0.01836908,1.01307814,0.970241067,1.057807
Age 0-10 Female,0.02911691,0.02830932,1.044643172,0.961218012,1.135309,0.002045065,0.004813121,1.018159486,0.937048592,1.106291,0.004870957,0.003241072,1.096965995,0.972243163,1.237689,0.065836355,0.023635178,1.082208246,1.02368994,1.144072
Age 0-10 Male,0.01513875,0.02785071,1.022967917,0.94254373,1.110254,-0.000234782,0.004673479,0.99793605,0.920650995,1.081709,0.004302037,0.003294999,1.085172221,0.959860747,1.226843,-0.03768672,0.02329762,0.955783301,0.904819262,1.009618
Age 11-60 All,-0.005192141,0.005563546,0.992242038,0.976144123,1.008605,-0.000859972,0.000982102,0.992460811,0.975790808,1.009416,-0.000364139,0.000628936,0.993105238,0.970115427,1.016640,-0.011050374,0.004941979,0.986827084,0.975423071,0.998364
Age 11-60 Female,-0.005835599,0.00778957,0.991284801,0.968841032,1.014248,-0.000232347,0.001370315,0.997957433,0.97464708,1.021825,-0.001183058,0.000885877,0.977772643,0.946042156,1.010567,-0.012823476,0.006943118,0.984729622,0.968779367,1.000942
Age 11-60 Male,-0.004595535,0.007704217,0.993130402,0.970888448,1.015882,-0.001474671,0.001364542,0.987106735,0.964145825,1.010614,0.000403315,0.000865841,1.007692415,0.975718715,1.040714,-0.009427903,0.006825074,0.988750273,0.973005,1.004750
