Strata,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHI,,IQR=1,,,CO,,IQR=0.1,,,O3,,IQR=12.8,,,PM2.5,,IQR=6.5,,
Age 60+ Female,0.006420315,0.009224077,1.006440969,0.988408825,1.024802,0.01768227,0.08092816,1.001769791,0.986005159,1.017786,3.55E-05,1.09E-03,1.000455085,0.973475634,1.028182,0.001122221,0.001148642,1.007321106,0.992687604,1.022170
Age 60+ Male,0.007505975,0.008973588,1.007534215,0.989968398,1.025412,0.000950671,0.07890076,1.000095072,0.984748026,1.015681,0.00091821,0.001059824,1.011822423,0.985273718,1.039086,0.001333159,0.001116797,1.008703188,0.994452982,1.023158
All: LAG 12,0.001918972,0.007647541,1.001920814,0.987014836,1.017052,0.08359961,0.06690101,1.008395003,0.995258639,1.021705,-0.000766893,0.000897625,0.990231795,0.968181369,1.012784,0.00104836,0.000952624,1.006837612,0.994692046,1.019131
Female,0.002762362,0.008167022,1.002766181,0.986842328,1.018947,0.12200866,0.07115404,1.0122756,0.998256196,1.026492,-0.000866995,0.000958794,0.988963814,0.96545888,1.013041,0.000851416,0.00101642,1.005549544,0.992612437,1.018655
Male,0.000984317,0.008401827,1.000984801,0.984635985,1.017605,0.03992703,0.07384211,1.004000684,0.989574377,1.018637,-0.000653641,0.000985973,0.991668302,0.967439219,1.016504,0.001270016,0.001047693,1.008289271,0.99492044,1.021838
Warm All,0.00409126,0.00630162,1.004099641,0.991774104,1.016578,0.06074712,0.0756776,1.0060932,0.991280143,1.021128,-0.001164291,0.000721762,0.985207572,0.967528413,1.003210,0.000809621,0.000879621,1.005276405,0.994073787,1.016605
Warm Female,0.002481338,0.006925434,1.002484419,0.988968782,1.016185,0.12027539,0.08295518,1.012100161,0.995777265,1.028691,-0.001449343,0.000792209,0.981619434,0.96230241,1.001324,0.000539559,0.000966601,1.003513293,0.991231314,1.015947
Warm Male,0.005920415,0.007070917,1.005937975,0.992092845,1.019976,-0.005576369,0.085147437,0.999442519,0.982901336,1.016262,-0.000843622,0.000810946,0.989259729,0.969336589,1.009592,0.001112189,0.000987123,1.007255422,0.99466755,1.020003
Cold All,0.005026784,0.009209963,1.005039439,0.987059711,1.023347,0.11327478,0.06277362,1.011391877,0.999024325,1.023913,-0.000554284,0.001127666,0.992930276,0.965233042,1.021422,0.001314949,0.001008593,1.0085838,0.995706935,1.021627
Cold Female,0.008063389,0.009635564,1.008095986,0.989236034,1.027316,0.14339235,0.06558498,1.014442535,1.001485681,1.027567,-0.000500935,0.001182412,0.993608549,0.964566688,1.023525,0.001189205,0.001055603,1.007759785,0.99429777,1.021404
Cold Male,0.001596268,0.010007625,1.001597543,0.982142689,1.021438,0.07891472,0.06832378,1.007922692,0.994515108,1.021511,-0.000619216,0.001222294,0.992105367,0.962144261,1.022999,0.001461416,0.00109553,1.009544465,0.995552073,1.023734
Age 0-10 All,-0.01274155,0.03316655,0.98733928,0.925197558,1.053655,0.1360376,0.284451,1.013696712,0.958727269,1.071818,-0.005059058,0.003994379,0.93729619,0.847921751,1.036091,-0.001450965,0.004059015,0.990613062,0.940688595,1.043187
Age 0-10 Female,0.01400942,0.04078503,1.014108012,0.936197108,1.098503,0.1028751,0.353438,1.010340608,0.942719649,1.082812,-0.004674031,0.004995286,0.941926911,0.830980183,1.067686,-0.001251163,0.004990206,0.99190042,0.930802852,1.057008
Age 0-10 Male,-0.0401365,0.04103315,0.9606583,0.886422594,1.041111,0.183471,0.3487503,1.018516442,0.951221854,1.090572,-0.005622854,0.004854676,0.930556457,0.823850133,1.051084,-0.001766496,0.005021944,0.988583445,0.927315162,1.053900
Age 11-60 All,0.003509748,0.008458146,1.003515914,0.9870168,1.020291,0.08754147,0.0740216,1.008792577,0.994262436,1.023535,-0.000237943,0.000996557,0.996958969,0.972342385,1.022199,0.001016767,0.001052246,1.006630873,0.993226416,1.020216
Age 11-60 Female,0.005610375,0.009233339,1.005626143,0.987590669,1.023991,0.12709381,0.08038594,1.012790488,0.996958372,1.028874,-0.000304325,0.001089785,0.996112215,0.969246909,1.023722,0.001103552,0.001147205,1.007198876,0.992585322,1.022028
Age 11-60 Male,-4.70256E-05,0.0105333,0.999952975,0.979520323,1.020812,0.01845054,0.09302395,1.001846757,0.983745907,1.020281,-0.000126031,0.001237378,0.998388106,0.967870929,1.029867,0.000871839,0.001313422,1.005683038,0.988994959,1.022653
Age 60+All,0.00094324,0.008131912,1.000943685,0.985116562,1.017025,0.08001284,0.07113993,1.00803338,0.994075477,1.022187,-0.001098971,0.000951507,0.986031645,0.962772412,1.009853,0.001102555,0.001014225,1.007192349,0.994261907,1.020291
Age 60+ Female,-0.000256957,0.009299771,0.999743076,0.981685282,1.018133,0.11748831,0.08110872,1.01181812,0.995860115,1.028032,-0.001385617,0.001085238,0.982420458,0.956033477,1.009536,0.000626469,0.001159732,1.00408035,0.989354131,1.019026
Age 60+ Male,0.001946321,0.009036437,1.001948216,0.984358523,1.019852,0.04860679,0.07926261,1.004872511,0.989381981,1.020606,-0.000856269,0.001059826,0.989099599,0.963147077,1.015751,0.001497808,0.001127212,1.009783299,0.99538575,1.024389
All: LAG 13,-0.006682807,0.007565281,0.993339473,0.978718949,1.008178,-0.05426716,0.06833393,0.994587982,0.981355827,1.007999,0.001154555,0.000917237,1.014888038,0.991800448,1.038513,0.000775846,0.000936503,1.005055736,0.993135625,1.017119
Female,-0.008604858,0.00807572,0.991432058,0.975862807,1.007250,-0.04142354,0.07280049,0.995866214,0.981757202,1.010178,0.00083873,0.00097975,1.010793574,0.986251154,1.035947,0.000335093,0.001000791,1.00218048,0.989483713,1.015040
Male,-0.004519637,0.008313131,0.995490561,0.97940173,1.011844,-0.06886713,0.0752553,0.993136946,0.978595644,1.007894,0.001506238,0.001007234,1.019466903,0.994028262,1.045557,0.001271353,0.001027819,1.008298034,0.995181029,1.021588
Warm All,0.002417057,0.006314756,1.00241998,0.99008957,1.014904,-0.08803737,0.07555594,0.991234902,0.976663897,1.006023,0.00051644,0.000744228,1.006632328,0.988011668,1.025604,0.001544052,0.000872667,1.010086868,0.998919146,1.021379
Warm Female,-0.003329184,0.006932269,0.996676352,0.983225848,1.010311,-0.0621284,0.08261017,0.99380642,0.977844682,1.010029,0.000139987,0.000815492,1.001793441,0.981505937,1.022500,0.000664732,0.000960803,1.004330106,0.992111409,1.016699
Warm Male,0.00882452,0.00709082,1.008863571,0.994939361,1.022983,-0.11691181,0.08523013,0.988376895,0.972003099,1.005027,0.000933739,0.000837516,1.012023568,0.990981171,1.033513,0.002514934,0.00097691,1.016481413,1.003908856,1.029211
Cold All,-0.010407139,0.008930809,0.989646828,0.972474403,1.007122,-0.01797621,0.06470157,0.998203994,0.98562519,1.010943,0.001759959,0.001135972,1.022783135,0.994046005,1.052351,0.000154559,0.00098464,1.001005138,0.988526652,1.013641
Cold Female,-0.008141482,0.009348613,0.99189157,0.973882359,1.010234,-0.008408453,0.067827211,0.999159508,0.985964451,1.012531,0.001366429,0.001193698,1.017644142,0.987620066,1.048581,0.000093549,0.001031591,1.000608253,0.987543828,1.013846
Cold Male,-0.013003072,0.009698568,0.987081103,0.968494703,1.006024,-0.02905149,0.07014359,0.997099067,0.983484607,1.010902,0.002194152,0.001228232,1.028483252,0.997274981,1.060668,0.000228803,0.00106821,1.001488324,0.987951396,1.015211
Age 0-10 All,-0.03838826,0.03319089,0.962339231,0.901727957,1.027025,-0.60298673,0.30223406,0.941483296,0.887331576,0.998940,0.005331857,0.00411055,1.070630545,0.965723509,1.186934,-0.006931437,0.004111166,0.955945534,0.907165301,1.007349
Age 0-10 Female,-0.08358183,0.04180638,0.919815815,0.847450935,0.998360,-1.345200081,0.383532728,0.874135389,0.810833602,0.942379,0.01082617,0.005150769,1.148635798,1.009396354,1.307082,-0.014110469,0.005236408,0.912362355,0.853482802,0.975304
Age 0-10 Male,0.006353923,0.04011181,1.006374152,0.930284129,1.088688,0.1348068,0.3660889,1.013571954,0.943392607,1.088972,0.000236497,0.004995246,1.003031748,0.884888554,1.136948,-3.50E-06,4.91E-03,0.999977277,0.939386899,1.064476
Age 11-60 All,0.002465966,0.008364457,1.002469009,0.986168181,1.019039,-0.02275055,0.07560008,0.997727531,0.98305258,1.012622,0.001671526,0.001017482,1.021626058,0.995877465,1.048040,0.001987735,0.001032207,1.013004105,0.999769987,1.026413
Age 11-60 Female,0.004507835,0.009118706,1.004518011,0.986724084,1.022633,0.03860984,0.08226178,1.003868447,0.987812551,1.020185,0.001683677,0.001111606,1.021784967,0.99368313,1.050682,0.002197657,0.001126581,1.014387285,0.999932131,1.029051
Age 11-60 Male,-0.000972405,0.010434636,0.999028067,0.978803578,1.019670,-0.12903089,0.09460665,0.987179799,0.969043291,1.005656,0.001651644,0.00126494,1.021366098,0.989462145,1.054299,0.001636783,0.001285558,1.010695886,0.994277517,1.027385
Age 60+All,-0.01304744,0.008042166,0.987037309,0.971600968,1.002719,-0.07076226,0.07261919,0.992948752,0.978915858,1.007183,0.000729209,0.000972681,1.009377569,0.98504421,1.034312,-3.22E-05,9.98E-04,0.999790872,0.987160647,1.012583
Age 60+ Female,-0.021112505,0.009198882,0.979108804,0.961613849,0.996922,-0.10672747,0.08288981,0.989384005,0.973439941,1.005589,-0.000129214,0.001110678,0.998347424,0.970912787,1.026557,-0.001406206,0.001143251,0.990901307,0.976573408,1.005439
Age 60+ Male,-0.006366247,0.008933495,0.993653975,0.976406877,1.011206,-0.04103708,0.0808024,0.995904701,0.980256528,1.011803,0.001447349,0.001081898,1.018698739,0.991420427,1.046728,0.001105509,0.001106815,1.007211688,0.993108839,1.021515
All: LAG 14,-0.010605028,0.007541235,0.989451007,0.974933663,1.004185,-0.0522613,0.06920877,0.994787502,0.981384402,1.008374,0.001637522,0.000922061,1.021181491,0.997829981,1.045079,0.000538851,0.000924727,1.003508671,0.991755683,1.015401
Female,-0.012098356,0.008051204,0.987974535,0.972506309,1.003689,-0.0293857,0.07371658,0.997065743,0.982763262,1.011576,0.001295282,0.000985221,1.016717814,0.991895413,1.042161,0.000301143,0.000987529,1.001959345,0.989432541,1.014645
Male,-0.008884532,0.008284074,0.991154819,0.975191597,1.007379,-0.07793394,0.07622349,0.992236896,0.977523254,1.007172,0.002026308,0.001012057,1.026276027,1.000546406,1.052667,0.000811786,0.001015515,1.005290552,0.992368214,1.018381
Warm All,-0.004105825,0.006379576,0.995902592,0.983527388,1.008434,-0.0928203,0.07473314,0.990760915,0.97635432,1.005380,0.000818856,0.000755366,1.010536472,0.991566484,1.029869,0.000753407,0.000865531,1.004909154,0.993889032,1.016051
Warm Female,-0.007061754,0.006996955,0.992963122,0.979438544,1.006674,-0.11777662,0.08179811,0.988291423,0.972573049,1.004264,0.000788352,0.000826283,1.010141987,0.989417514,1.031301,0.000301013,0.000950913,1.001958502,0.989893369,1.014171
Warm Male,-0.000747391,0.007167778,0.999252888,0.985312691,1.013390,-0.06435393,0.08415865,0.99358527,0.977330417,1.010110,0.000863165,0.000851428,1.011109772,0.989740884,1.032940,0.001266831,0.000970767,1.008268399,0.995875367,1.020816
Cold All,-0.012552296,0.008747286,0.987526155,0.970739646,1.004603,-0.02210046,0.06621752,0.997792394,0.984926086,1.010827,0.002594766,0.001126512,1.033770714,1.004963349,1.063404,0.000409173,0.000969848,1.002663165,0.990350624,1.015129
Cold Female,-0.01247693,0.00916847,0.987600584,0.970011714,1.005508,0.02489073,0.06930222,1.002492173,0.988967151,1.016202,0.001723358,0.001185923,1.022304081,0.992336065,1.053177,0.000357057,0.001016412,1.002323564,0.989428058,1.015387
Cold Male,-0.012616907,0.009484984,0.987462352,0.969274451,1.005992,-0.0755228,0.07191281,0.992476167,0.978585428,1.006564,0.003566309,0.001215422,1.046706696,1.015271686,1.079115,0.000469008,0.001051719,1.003053205,0.989703036,1.016583
Age 0-10 All,-0.01627035,0.03311392,0.983861297,0.922033582,1.049835,-0.4078645,0.2965562,0.960034123,0.905822901,1.017490,0.004507744,0.00401736,1.0593962,0.95782671,1.171736,-0.003183275,0.004119186,0.979521308,0.929443074,1.032298
Age 0-10 Female,-0.02941945,0.04144831,0.971009089,0.895244747,1.053185,-0.79495464,0.37571133,0.923582209,0.858013981,0.994161,0.008945247,0.004962725,1.121311701,0.990044207,1.269984,-0.001922634,0.005216668,0.987580644,0.924079223,1.055446
Age 0-10 Male,-0.000999534,0.040240669,0.999000965,0.92323521,1.080984,-0.01930581,0.35820031,0.998071281,0.930402639,1.070661,-0.000195238,0.004959906,0.997504075,0.880792535,1.129681,-0.003636492,0.004962903,0.976639972,0.916801238,1.040384
Age 11-60 All,-0.005260431,0.008334399,0.994753381,0.978635668,1.011137,-0.01345921,0.07659173,0.998654984,0.983775164,1.013760,0.001828959,0.001022427,1.023686856,0.997762533,1.050285,0.00123312,0.001020273,1.008047488,0.995029397,1.021236
Age 11-60 Female,-0.005700421,0.009097171,0.994315796,0.976743816,1.012204,0.05396463,0.08310056,1.00541105,0.989167848,1.021921,0.001390457,0.001117619,1.017957175,0.989811284,1.046903,0.001462153,0.001112027,1.009549301,0.995347626,1.023954
Age 11-60 Male,-0.004468101,0.010381134,0.995541866,0.97549024,1.016006,-0.1322018,0.0963695,0.986866823,0.968401406,1.005684,0.002581618,0.001270864,1.033596751,1.001161949,1.067082,0.000845369,0.001274127,1.005510023,0.989319961,1.021965
Age 60+All,-0.014527605,0.008020955,0.985577411,0.970204236,1.001194,-0.07657338,0.0735678,0.992371905,0.978165279,1.006785,0.001464407,0.0009786,1.018921184,0.994210107,1.044246,6.45E-05,9.85E-04,1.000419187,0.987947557,1.013048
Age 60+ Female,-0.018503987,0.009168798,0.981666161,0.964182361,0.999467,-0.10549101,0.08416674,0.989506346,0.97331668,1.005965,0.0011,0.001118038,1.01417959,0.986127781,1.043029,-0.000877405,0.001128135,0.9943131,0.980124597,1.008707
Age 60+ Male,-0.011166273,0.008911094,0.988895838,0.971773995,1.006319,-0.05209599,0.08166745,0.994803947,0.979007066,1.010856,0.00177523,0.001087721,1.022983077,0.995444607,1.051283,0.000852724,0.001091753,1.005558095,0.991668677,1.019642
,,,,,,,,,,,,,,,,,,,,
Strata,BETA,SEBeta,RR,Low95%CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI,BETA,SEBeta,RR,Low95$CI,Upper95%CI
Air Pollutant:,AQHIX,,IQR=1.5,,,NO2,,IQR=8.8,,,O3H8,,IQR=19,,,SO2,,IQR=1.2,,
All: LAG 0,3.10E-02,5.03E-03,1.047592673,1.032203725,1.063211,7.37E-03,8.71E-04,1.067033703,1.051116507,1.083192,-0.000349665,0.000588833,0.993378378,0.971832534,1.015402,0.004088494,0.004637266,1.004918248,0.994017311,1.015939
Female,3.25E-02,5.38E-03,1.050002936,1.033532323,1.066736,7.82E-03,9.30E-04,1.071205495,1.054162363,1.088524,-0.00046461,0.000629205,0.991211259,0.968255593,1.014711,0.006712455,0.004950124,1.008087474,0.996418683,1.019893
Male,2.93E-02,5.53E-03,1.044919323,1.028063738,1.062051,6.88E-03,9.59E-04,1.062382453,1.04494924,1.080107,-0.000219625,0.000646555,0.995835817,0.972144739,1.020104,0.001154163,0.005097131,1.001385955,0.989452562,1.013463
Warm All,2.05E-02,4.17E-03,1.031171098,1.018608933,1.043888,6.61E-03,8.94E-04,1.059876805,1.04366216,1.076343,0.000297954,0.000417342,1.00567718,0.990167978,1.021429,0.011005673,0.004749559,1.013294403,1.002037919,1.024677
Warm Female,2.00E-02,4.58E-03,1.030524123,1.016732159,1.044503,6.80E-03,9.83E-04,1.061698077,1.0438508,1.079850,0.000121015,0.000458182,1.002301934,0.98534504,1.019551,0.00956736,0.005242991,1.01154699,0.999149679,1.024098
Warm Male,2.09E-02,4.67E-03,1.031922539,1.017837092,1.046203,6.39E-03,1.00E-03,1.057878599,1.039746852,1.076327,0.000498291,0.00046842,1.009512492,0.992055292,1.027277,0.01260387,0.005298795,1.0152396,1.002665424,1.027971
Cold All,4.54E-02,6.02E-03,1.070488247,1.05171748,1.089594,7.71E-03,8.60E-04,1.07017458,1.05441296,1.086172,-0.002168808,0.00098565,0.959630134,0.925044963,0.995508,0.000530325,0.004584651,1.000636593,0.989904595,1.011485
Cold Female,4.98E-02,6.30E-03,1.077521978,1.057754337,1.097659,8.30E-03,9.00E-04,1.075805376,1.059240979,1.092629,-0.001937413,0.001033621,0.963858435,0.927462522,1.001683,0.00566552,0.004788867,1.006821787,0.995545161,1.018226
Cold Male,4.05E-02,6.54E-03,1.062652542,1.042424077,1.083274,7.04E-03,9.36E-04,1.063874445,1.046841738,1.081184,-0.002427655,0.00106798,0.954922164,0.91768873,0.993666,-0.005293541,0.00498739,0.993667884,0.982079919,1.005393
Age 0-10 All,0.01510939,0.02227819,1.022922867,0.958070614,1.092165,0.003237587,0.00383282,1.02890051,0.963081043,1.099218,0.000153709,0.002597136,1.002924747,0.910467677,1.104771,-0.004990008,0.019671575,0.994029883,0.949086293,1.041102
Age 0-10 Female,-0.03097321,0.02801468,0.954602921,0.87912958,1.036556,-3.83E-05,4.86E-03,0.999662892,0.919296943,1.087055,-0.007607775,0.003213646,0.86541361,0.767801608,0.975435,-0.00296221,0.02472754,0.996451658,0.940151895,1.056123
Age 0-10 Male,0.05978951,0.0269816,1.093828869,1.010412195,1.184132,0.006534522,0.004605661,1.059189289,0.978304168,1.146762,0.007933097,0.003206222,1.162681346,1.031825058,1.310133,-0.00595128,0.02381787,0.992883904,0.93879216,1.050092
Age 11-60 All,3.24E-02,5.56E-03,1.049790946,1.032771819,1.067091,7.78E-03,9.60E-04,1.070890194,1.053297709,1.088777,-0.000483373,0.000653465,0.990857958,0.967036436,1.015266,0.004336639,0.005081564,1.005217531,0.993274844,1.017304
Age 11-60 Female,3.06E-02,6.09E-03,1.046963553,1.028381043,1.065882,7.72E-03,1.05E-03,1.070255394,1.051028393,1.089834,-0.000886313,0.000714965,0.983301058,0.957465833,1.009833,0.006315405,0.005544691,1.007607275,0.994552266,1.020834
Age 11-60 Male,3.55E-02,6.89E-03,1.054651093,1.033502587,1.076232,7.90E-03,1.19E-03,1.072004133,1.05014866,1.094314,0.000206342,0.000810477,1.003928186,0.97408018,1.034691,0.000986675,0.00633268,1.001184711,0.986383108,1.016208
Age 60+All,3.02E-02,5.36E-03,1.04636587,1.030018405,1.062973,7.12E-03,9.29E-04,1.064694112,1.047766625,1.081895,-0.000248754,0.000624036,0.99528482,0.972421991,1.018685,0.004038551,0.00496336,1.004858023,0.993195693,1.016657
Age 60+ Female,3.54E-02,6.11E-03,1.054504011,1.035723649,1.073625,8.03E-03,1.06E-03,1.073203856,1.053754698,1.093012,6.16E-05,7.13E-04,1.0011715,0.974956002,1.028092,0.007318229,0.00569111,1.008820549,0.995406964,1.022415
Age 60+ Male,2.59E-02,5.97E-03,1.03963814,1.021559282,1.058037,6.37E-03,1.04E-03,1.057660755,1.038933143,1.076726,-0.000507004,0.000694701,0.990413175,0.965119111,1.016370,0.001348618,0.005505302,1.001619652,0.988733815,1.014673
All: LAG 1,2.08E-02,5.11E-03,1.031675124,1.016278082,1.047305,4.07E-03,8.93E-04,1.036479385,1.020629798,1.052575,0.000806986,0.000593988,1.015450878,0.993235601,1.038163,0.001863912,0.004652459,1.002239198,0.991331897,1.013267
Female,0.020115658,0.005467189,1.030633319,1.014199824,1.047333,3.98E-03,9.55E-04,1.035630966,1.018719617,1.052823,0.000738317,0.000635525,1.014126868,0.990407361,1.038414,0.002586196,0.004979214,1.003108256,0.991429264,1.014925
Male,0.021553607,0.005613717,1.032858716,1.015951979,1.050047,4.18E-03,9.81E-04,1.037432723,1.020022644,1.055140,0.00088591,0.000651113,1.016974745,0.992612272,1.041935,0.001062598,0.005098001,1.001275931,0.989341824,1.013354
Warm All,0.013500264,0.004264353,1.020456826,1.007743022,1.033331,0.002425763,0.000926238,1.021576185,1.005385414,1.038028,0.001233127,0.000422131,1.023706028,1.007739045,1.039926,0.007409392,0.004793272,1.008930915,0.997620331,1.020370
Warm Female,0.013303641,0.00468321,1.020155903,1.006206002,1.034299,0.002706118,0.001017061,1.024099652,1.006291278,1.042223,0.001048865,0.000463538,1.020128338,1.002669828,1.037891,0.005506694,0.005284904,1.006629914,0.994194854,1.019221
Warm Male,0.013740641,0.004785113,1.020824834,1.00656418,1.035288,0.002116149,0.001039417,1.018796584,1.000694488,1.037226,0.001441326,0.000473691,1.027763609,1.009792561,1.046054,0.009521429,0.005353351,1.011491238,0.998835312,1.024308
Cold All,3.11E-02,6.08E-03,1.047681162,1.029111521,1.066586,5.02E-03,8.79E-04,1.045192032,1.029465571,1.061159,-0.000317722,0.00098886,0.993981466,0.958043724,1.031267,-0.000423184,0.004590944,0.999492309,0.98875795,1.010343
Cold Female,3.00E-02,6.38E-03,1.046085273,1.02664154,1.065897,4.76E-03,9.22E-04,1.042771469,1.026311548,1.059495,2.42E-05,1.04E-03,1.000459558,0.96242602,1.039996,0.002035387,0.004819345,1.00244545,0.991146787,1.013873
Cold Male,3.22E-02,6.59E-03,1.049474985,1.02935111,1.069992,5.32E-03,9.51E-04,1.047924672,1.03086865,1.065263,-0.000699499,0.001066333,0.986797447,0.948379328,1.026772,-0.003182301,0.004965081,0.996188521,0.984622823,1.007890
Age 0-10 All,0.04055295,0.02217296,1.062717626,0.99565041,1.134303,0.007605445,0.003855142,1.069218402,1.000434521,1.142731,0.001952801,0.002622627,1.037800136,0.941234083,1.144273,-0.03112764,0.02054602,0.963335856,0.917890288,1.011031
Age 0-10 Female,0.0165746,0.02846006,1.025173534,0.942885263,1.114643,0.005825506,0.004954374,1.05260122,0.966389236,1.146504,-0.002165451,0.003299669,0.959691338,0.848722295,1.085169,-0.00043771,0.025196444,0.999474886,0.94196488,1.060496
Age 0-10 Male,0.06309536,0.0263541,1.099266391,1.017310099,1.187825,0.0094626,0.004577009,1.086836171,1.004336002,1.176113,0.005904251,0.00318052,1.118715071,0.993757768,1.259385,-0.06037513,0.02558151,0.930112106,0.8757997,0.987793
Age 11-60 All,0.01623841,0.005656227,1.024656685,1.007758248,1.041838,0.003120835,0.000987089,1.027843942,1.010492703,1.045493,0.000700293,0.000658869,1.01339447,0.988832098,1.038567,0.002554564,0.005114844,1.00307018,0.991075426,1.015210
Age 11-60 Female,0.013373399,0.006185204,1.020262654,1.001877359,1.038985,0.002605053,0.001079425,1.023189251,1.00431583,1.042417,0.000546297,0.00072038,1.010433691,0.983687221,1.037907,0.003504957,0.005596478,1.004214806,0.991083026,1.017521
Age 11-60 Male,0.021106582,0.007018729,1.032166378,1.011085807,1.053686,0.003995502,0.001224877,1.035785854,1.014132674,1.057901,0.000963687,0.000817631,1.018478708,0.987934866,1.049967,0.000940671,0.006338594,1.001129443,0.986314937,1.016166
Age 60+All,2.39E-02,5.43E-03,1.036552476,1.020126309,1.053243,4.74E-03,9.50E-04,1.042566764,1.025624554,1.059789,0.000873497,0.000629375,1.016734925,0.993181864,1.040847,0.001774213,0.004962138,1.002131324,0.990503486,1.013896
Age 60+ Female,2.71E-02,6.21E-03,1.041560183,1.022712184,1.060756,5.38E-03,1.09E-03,1.048517143,1.029075834,1.068326,0.000971001,0.000720664,1.018620248,0.99164656,1.046328,0.001736465,0.005697333,1.002085931,0.98874742,1.015604
Age 60+ Male,0.021298812,0.00604471,1.032464041,1.014277739,1.050976,4.21E-03,1.06E-03,1.037698067,1.018940428,1.056801,0.000794382,0.000699007,1.015207731,0.989121828,1.041982,0.001818391,0.005498513,1.002184452,0.989307146,1.015229
All: LAG 2,0.014209203,0.005176434,1.021542566,1.006113701,1.037208,0.002870507,0.00090247,1.025582206,1.009741807,1.041671,0.000441425,0.000597259,1.008422353,0.986240687,1.031103,0.004669937,0.004628366,1.005619656,0.994731933,1.016627
Female,0.013774493,0.005527501,1.020876671,1.004420629,1.037602,0.002954622,0.000962666,1.026341637,1.009440893,1.043525,0.000239239,0.000638793,1.00455589,0.980940847,1.028739,0.007705839,0.00494412,1.009289892,0.99762127,1.021095
Male,0.014684521,0.005686589,1.022271162,1.005322323,1.039506,0.002774896,0.000992558,1.024719672,1.007326143,1.042414,0.000664644,0.000654884,1.012708301,0.988309215,1.037710,0.001298658,0.005081219,1.001559605,0.989661179,1.013601
Warm All,0.01649131,0.004334063,1.025045462,1.012067046,1.038190,0.00294717,0.000955762,1.026274337,1.009494913,1.043333,0.001518403,0.000422021,1.029269843,1.013220235,1.045574,0.005814814,0.004881909,1.007002178,0.995505657,1.018631
Warm Female,0.017920794,0.004753,1.02724575,1.01299103,1.041701,0.004021871,0.0010457,1.036026228,1.017507718,1.054882,0.001248813,0.000463849,1.024011188,1.006474571,1.041853,0.010749749,0.005342628,1.012983259,1.000333893,1.025793
Warm Male,0.014880144,0.004871012,1.022571176,1.008031522,1.037321,0.001736243,0.001076384,1.015396258,0.996718862,1.034424,0.001817075,0.000473138,1.035127301,1.017048435,1.053528,0.00028142,0.005496297,1.000337762,0.987489332,1.013353
Cold All,0.013917341,0.006151513,1.02109544,1.002794461,1.039730,0.003105861,0.000882403,1.027708514,1.012185545,1.043470,-0.003046913,0.001012254,0.943752483,0.908838666,0.980008,0.005216069,0.004503484,1.006278913,0.995676462,1.016994
Cold Female,0.011523949,0.006451546,1.01743619,0.998319791,1.036919,0.002755361,0.000925644,1.024543533,1.008316061,1.041032,-0.003110556,0.00106217,0.942611972,0.906054541,0.980644,0.007531752,0.004733075,1.009079069,0.997908101,1.020375
Cold Male,0.016569855,0.006656965,1.025166238,1.005297287,1.045428,0.003496033,0.000954759,1.031243226,1.014400111,1.048366,-0.00298356,0.001095117,0.944889169,0.907129739,0.984220,0.002627441,0.004861608,1.003157905,0.991752625,1.014694
Age 0-10 All,0.03849507,0.02288118,1.059442265,0.990517184,1.133163,0.005280365,0.00391536,1.047563731,0.979155398,1.120751,0.003824003,0.002679426,1.075360611,0.973238832,1.188198,-0.01835734,0.01935428,0.978212054,0.934680916,1.023771
Age 0-10 Female,0.01302853,0.02872088,1.019735005,0.937164368,1.109581,0.005385443,0.004963865,1.048532847,0.962496504,1.142260,-0.002585546,0.00328317,0.952061758,0.842492411,1.075881,0.01399187,0.02342946,1.016931992,0.96240892,1.074544
Age 0-10 Male,0.06302326,0.02769456,1.099147512,1.013199234,1.192387,0.005473555,0.004703072,1.049346179,0.967585678,1.138015,0.010323339,0.003331153,1.216701418,1.074753468,1.377397,-0.05007746,0.02432314,0.941676999,0.889317489,0.997119
Age 11-60 All,0.012355617,0.005728948,1.018706235,1.001691748,1.036010,0.00235878,0.000997108,1.02097419,1.003565487,1.038685,0.000536742,0.00066377,1.010250283,0.985584242,1.035534,0.005711454,0.005080622,1.006877285,0.994917084,1.018981
Age 11-60 Female,0.009869028,0.006259271,1.014913657,0.996407753,1.033763,0.002088953,0.001088349,1.01855279,0.999611019,1.037853,0.00020497,0.000726347,1.003902014,0.977111261,1.031427,0.00647968,0.005568508,1.007805925,0.994692619,1.021092
Age 11-60 Male,0.016583702,0.007115073,1.025187531,1.003965079,1.046859,0.002820708,0.001240382,1.025132867,1.003434004,1.047301,0.001094713,0.000822121,1.021017367,0.9902318,1.052760,0.00444343,0.006276084,1.005346357,0.990615082,1.020297
Age 60+All,0.015293802,0.005495377,1.023205865,1.00680736,1.039871,0.003224081,0.000959464,1.028778228,1.011893249,1.045945,0.000331554,0.000631954,1.006319414,0.982913215,1.030283,0.004208989,0.004946724,1.005063564,0.993437718,1.016825
